5,3.2839900732,3.28082782745,1799.37610507
10,2.71454195976,2.71117024422,1507.92739201
15,2.68988261223,2.68593047142,1503.48769784
20,2.6488312006,2.64415551186,1506.51563501
25,2.59151694775,2.5856690979,1493.87559605
30,2.54445977211,2.53680023193,1509.34767723
35,2.51743807793,2.50627392769,1490.57965207
40,2.49963979721,2.48552507401,1493.19157815
45,2.48332159519,2.46592711449,1499.84359479
50,2.46485259533,2.44496588707,1484.05173111
55,2.4454637289,2.42264391899,1455.53965998
60,2.42594475746,2.40149454117,1476.70750403
65,2.4057769537,2.38120956421,1486.09976387
70,2.38302016258,2.3590109539,1482.09554815
75,2.36152362823,2.33474981308,1513.06358385
80,2.34007947445,2.31244000435,1418.29202509
85,2.32172451019,2.2907744503,1456.79525089
90,2.30393958092,2.26830595016,1458.86363101
95,2.28600823879,2.25190039635,1431.9956708
