5,3.21903107961,3.22705640793,2119.73652601
10,2.64026544889,2.64242267609,1781.92767406
15,2.58349679311,2.58163782756,1837.26761889
20,2.52630991936,2.52063890298,1751.71557283
25,2.49056549072,2.48184641202,1825.77174187
30,2.47105836868,2.46009094715,1812.42764211
35,2.45674675306,2.44396733443,1787.68264794
40,2.44206153552,2.42799902757,1748.02787495
45,2.41944993337,2.40578505198,1769.25542712
50,2.3944483757,2.3773774147,1797.14764786
55,2.37705465953,2.35793596903,1796.28769207
60,2.35728872617,2.33611916701,1803.2756319
65,2.33735135396,2.31189126968,1764.60367322
70,2.31034555435,2.28176347415,1791.43095207
75,2.28163572947,2.24211203257,1741.24368501
80,2.26367553075,2.20570443471,1763.39551783
85,2.25561329524,2.17537135283,1783.50338101
90,2.25379392306,2.15174864928,1793.09170294
95,2.25534246763,2.13280076186,1370.08764505
100,2.25883118312,2.1169727246,1681.84795308
105,2.26398994128,2.1030258735,1804.64388514
110,2.26891846657,2.09019834995,1777.93200707
115,2.27625684738,2.07793397903,1809.47192311
120,2.28777958552,2.06563449701,1781.6438539
