5,3.28114321232,3.28383303642,1771.48078609
10,2.70329854488,2.70159813881,1500.4115808
15,2.6557854414,2.65057496071,1458.82394099
20,2.60404310226,2.59467466354,1490.5680232
25,2.57016701698,2.55850734711,1474.17175293
30,2.54725375175,2.5344908905,1495.01444101
35,2.52973513603,2.5158830452,1482.991575
40,2.51503961086,2.49941950798,1487.49958396
45,2.50102419853,2.48319716454,1485.51568699
50,2.48590605259,2.46609344482,1487.06363702
55,2.47014055252,2.44707407951,1487.75563693
60,2.45559270382,2.42873140335,1501.35955405
65,2.44215927124,2.41155833244,1477.96361899
70,2.42882671356,2.39541519165,1481.76367712
75,2.41553387642,2.38005288124,1488.20759797
80,2.4023866415,2.36441630363,1484.11963296
85,2.38966264725,2.35071354866,1494.99948907
90,2.37469947338,2.33507530212,1488.41961288
95,2.3563190937,2.31860106468,1508.27160096
