5,3.26474024455,3.26266418298,2171.3009901
10,2.67709070841,2.67227302392,1799.84354401
15,2.61499613126,2.60853449504,1803.54392695
20,2.5424539725,2.53761636416,1835.46366811
25,2.49430516561,2.48821985722,1792.91966105
30,2.46554994583,2.45808748404,1775.49967885
35,2.43712889353,2.43092049758,1792.2556529
40,2.40160476367,2.39361125628,1780.98397684
45,2.37700071335,2.36616864204,1812.88766408
50,2.34376641909,2.33132081032,1812.28393793
55,2.30240907669,2.28879736265,1783.65611005
60,2.27235802015,2.25783607165,1780.39551306
65,2.24818652471,2.23335108757,1767.41560602
70,2.22841421763,2.21203794479,1821.6717329
75,2.21111872991,2.19297820727,1799.65877295
80,2.19600987434,2.17605464458,1802.83158493
85,2.18312042554,2.16109503905,1817.90751314
90,2.17174391747,2.14742067655,1784.44362402
95,2.16178469658,2.1355452617,1744.20699
100,2.15350605647,2.12523593108,1739.01566601
105,2.14656187693,2.11601984501,1695.35200715
110,2.14054873784,2.10761551857,1728.25959301
115,2.13534355164,2.09979245663,1719.7001462
120,2.1307557265,2.09241240025,1746.88316202
125,2.12679042816,2.08536278407,1750.68768191
130,2.12344988187,2.07851639589,1768.85171294
135,2.12085601489,2.07165302436,1696.93561196
140,2.12157289187,2.06369929314,1775.41966605
145,2.12138198217,2.05226167043,1786.63224602
