5,3.26047000885,3.26371108691,1516.73373389
10,2.67421560287,2.67456854979,1270.57141089
15,2.62453165054,2.62252736092,1209.61605501
20,2.57395915985,2.56853129069,1189.97558904
25,2.54383397102,2.53516500791,1170.08361721
30,2.52226839066,2.51300369898,1217.13192201
35,2.49845378399,2.48865477244,1231.23126197
40,2.4732408762,2.46239162286,1252.36761904
45,2.44802453518,2.43563059171,1299.57556701
50,2.42118124962,2.40732847055,1288.75993896
55,2.37577579021,2.3635623614,1290.66008496
60,2.32051956654,2.30429659684,1303.36740994
65,2.27132203579,2.24706891378,1179.28389096
70,2.22628419399,2.19346393744,1206.84753299
75,2.19326283932,2.15007135073,1268.20397997
80,2.16776044369,2.11494310697,1278.07991982
85,2.14830548763,2.08675793807,1290.91607404
90,2.13292722702,2.06255571047,1266.22760987
95,2.1203015089,2.04107872645,1218.26298809
100,2.11135370731,2.02141806682,1213.94373703
105,2.10661668777,2.00313190222,1257.13167405
110,2.10401427746,1.98600186507,1259.70755696
115,2.10292584896,1.96984012922,1270.07905388
120,2.1028840065,1.95442352295,1267.37999105
125,2.10300335884,1.93952271541,1225.08757901
130,2.10281949043,1.92495758136,1206.68813396
135,2.1024794817,1.91058108807,1254.127388
140,2.10122923851,1.89633048375,1269.93571401
145,2.10011591911,1.88222441276,1214.89152408
