5,3.23208988508,3.23486727306,2524.83304501
10,2.65024612745,2.65073878425,2103.6916759
15,2.59773782094,2.59654328482,2080.4915669
20,2.54637346268,2.54201569557,2078.14324212
25,2.50897102356,2.50082353864,2081.72358823
30,2.48169841766,2.469783238,2097.0356741
35,2.45720879237,2.44154928752,2149.59961581
40,2.43577764829,2.41565753392,2116.48782086
45,2.41159939766,2.38939184461,2156.47947598
50,2.38728818893,2.36342562948,2093.5756371
55,2.3521982034,2.33147008078,1390.78762794
60,2.31439890862,2.30275144577,1054.00329804
65,2.28533034325,2.27895453998,1036.96355104
70,2.26568611463,2.26277160645,1012.89901996
75,2.24862648646,2.2495507649,1031.83168101
80,2.23545791308,2.238015822,1040.08381104
85,2.22240926425,2.22780589376,1023.01159692
90,2.213063399,2.2200441088,1017.8355329
95,2.20391740799,2.21081391743,1013.11564183
100,2.19483982722,2.20257729122,1016.60347891
105,2.18678886096,2.1963912487,1006.53164697
110,2.18028195699,2.18914859635,1010.93966794
115,2.17390831312,2.18150012834,1021.44370198
120,2.16638698578,2.17510649136,1018.66362882
125,2.16050639153,2.16682860511,1006.73171902
130,2.15228659312,2.16094587871,1008.67157102
135,2.14596980413,2.15558639254,1013.79568291
140,2.13918237686,2.14757429532,1027.72368693
145,2.13346524239,2.14114772933,1022.28366995
