5,3.23555698395,3.24620490869,5272.58242393
10,2.57878055573,2.59901175499,4442.49056911
15,2.48584959507,2.50140242577,4329.87158608
20,2.42955205441,2.44240503311,4367.89872503
25,2.39374914169,2.40366316636,4323.99548793
30,2.3389875412,2.35876456102,4338.89160109
35,2.29906814098,2.32723525365,4286.93550014
40,2.26236641407,2.29907793999,4310.76751614
45,2.24435510635,2.27393365701,4310.17974782
50,2.23565688133,2.25188540618,4358.45865512
55,2.22328727245,2.23120172024,4366.98344517
60,2.22135746479,2.21862201691,4328.7262609
65,2.20100140572,2.2050347805,4270.13959885
70,2.17643902302,2.19692759514,4293.34749818
75,2.17754786015,2.18517041206,4527.15557504
80,2.18101346493,2.17813912233,4272.00001407
85,2.15796816349,2.16952799161,4293.09999204
90,2.16200270653,2.16358625889,4236.16723704
