5,3.24405940374,3.2542412281,5296.21463418
10,2.58959612846,2.60079757373,4563.83141017
15,2.47727759679,2.48072097301,4552.73449707
20,2.43975467682,2.43685150941,4417.77151704
25,2.41653313637,2.41232518355,4419.67593193
30,2.3860244592,2.38418649038,4377.58761597
35,2.31262001991,2.31592819691,4425.59959102
40,2.23450374603,2.23836362362,4349.20330405
45,2.16371909777,2.16779334545,4384.57562089
50,2.1178568999,2.12022280693,4430.45592499
55,2.09238187472,2.0896925052,4433.53937507
60,2.06658770243,2.06027521292,4952.20766807
65,2.04028204282,2.03211416403,5025.73547101
70,2.01508744558,2.0051143686,5158.49161196
75,1.98809624513,1.97576459646,5098.63166595
80,1.96670937538,1.94951349894,5120.27137804
85,1.94972911676,1.92811282873,5126.19156194
90,1.93722074827,1.90930910905,5093.53982496
95,1.93443977833,1.89326159954,5167.93590212
100,1.92987342676,1.87618916829,5221.79962301
105,1.92873253028,1.85582965612,5144.72766995
110,1.92604854902,1.83863682747,5133.79577899
115,1.9257216692,1.82211448352,5035.38346004
120,1.92867101034,1.80551142295,4993.64402795
125,1.94044900735,1.80182316701,5000.51983714
130,1.93743301233,1.77713166078,5060.5402689
135,1.94518528779,1.75824065606,5048.77188706
140,1.95747713248,1.74088748693,5174.8839519
145,1.9645182848,1.72128853401,5105.39597297
