5,3.20419619083,3.21339485645,4884.88530898
10,2.57375049591,2.5850130717,4114.6157639
15,2.48906402588,2.49954644044,4260.65090084
20,2.42404444218,2.43025378386,4170.75169706
25,2.34488174915,2.35304509004,4019.39553905
30,2.24948406219,2.25514333248,4162.18763685
35,2.17885739803,2.1836618185,4162.93593693
40,2.13088054657,2.13113589287,4291.46348405
45,2.10020980835,2.09324339231,4119.06765819
50,2.07676668167,2.06773080031,4079.20008302
55,2.06395721436,2.05100660324,4215.74758506
60,2.04836473465,2.03185945352,4333.59557319
65,2.03846235275,2.01925597986,4983.11156106
70,2.03045144081,2.00852998098,4726.66657686
75,2.02311227322,1.99861051639,4782.83957601
80,2.01470434666,1.9877963225,4758.83069706
85,2.00175664425,1.97151978413,4723.07962608
90,1.98545123339,1.95249439081,4732.75561213
95,1.97598092556,1.93841173649,4728.42362905
100,1.96266973019,1.92535770734,4752.51558089
105,1.95312157869,1.91373128494,4739.239645
110,1.94543462992,1.90124302705,4733.82755399
115,1.93877825737,1.88957973719,4794.10364509
120,1.93375365734,1.87814198732,4679.99190903
125,1.93061186075,1.86643114885,4649.36730909
130,1.92412618399,1.8527859052,4650.78758407
135,1.9296877861,1.8488697648,4674.31152797
140,1.92374700308,1.82449445724,4734.95190787
145,1.93055312634,1.8086396575,4715.50760198
