5,3.21487237612,3.22298184804,7051.21565104
10,2.54454328219,2.55845712253,5885.14352918
15,2.45577233632,2.46396813393,5878.31562686
20,2.41526106199,2.41920034545,5950.16371107
25,2.38501338959,2.39037161555,5988.97951698
30,2.31693951289,2.34333872114,6015.08369303
35,2.26351768176,2.29598048755,6003.19138193
40,2.23238546054,2.2574548517,5911.33977103
45,2.22805131276,2.22884322575,5735.89938617
50,2.20786968867,2.20968094553,5807.00755692
55,2.20279801687,2.19390469279,5962.79565597
60,2.2152127107,2.18416961261,6001.00409412
65,2.2153433005,2.17138877596,6003.19226289
70,2.175477314,2.16194234576,6035.55588102
75,2.18393243154,2.14935058185,5979.77962613
80,2.19794931412,2.14076237679,5945.28391099
85,2.20197884242,2.13510409083,5991.04808402
90,2.19802913666,2.12802728244,5945.3077569
95,2.21677242915,2.12089952741,6026.45190811
100,2.198005867,2.11558281354,6005.65988588
