5,3.24127840996,3.24828708172,5207.98762321
10,2.55315847397,2.57020790577,4302.72366786
15,2.44645681381,2.45300250848,4321.90703392
20,2.39225485325,2.39211819172,4378.40367103
25,2.35204687119,2.34933575789,4323.579597
30,2.30581791401,2.31095769405,4431.55960703
35,2.26994013786,2.28058337371,4386.84731698
40,2.2396569252,2.25630164146,4308.74754715
45,2.19877135754,2.22296780745,4282.73987484
50,2.16506757736,2.19336486657,4308.73162389
55,2.13778610229,2.1655891339,4296.55159903
60,2.1116476059,2.14495398204,4379.29190707
65,2.09513206482,2.12465957801,4262.62363982
70,2.07575030327,2.1054101944,4439.01574087
75,2.06449344158,2.08951056798,4432.30360413
80,2.05258450508,2.07787168821,4300.07205796
85,2.03888881207,2.06379569372,4271.45908093
90,2.02244005203,2.05547295411,4221.73548603
