5,3.18603711128,3.19845357736,5018.35314798
10,2.53026702404,2.54300548236,4038.77150798
15,2.44600982666,2.44722206593,4025.54763412
20,2.39201197624,2.38935085138,4150.19577003
25,2.29550375938,2.29910235405,4177.98747802
30,2.19878599644,2.19649717808,4110.17161202
35,2.1255168438,2.11824278831,4101.83166003
40,2.08056278229,2.06987408002,4151.27988696
45,2.05213694572,2.03836458524,4027.7276361
50,2.02977085114,2.01293972731,4131.15157104
55,2.01279473305,1.99265795151,4085.70393896
60,1.99850798845,1.97477954229,4438.47529602
65,1.98598166704,1.95890401602,4710.55945396
70,1.97753051519,1.94418207804,4901.60764599
75,1.96798689365,1.92840478023,4767.39557695
80,1.95748093128,1.91304357052,4705.87165904
85,1.95146094561,1.89877117872,4723.96363497
90,1.93847289085,1.88337765137,4712.43508005
95,1.93777861595,1.87068018913,4715.42360306
100,1.92390384674,1.85443199873,4738.3356719
105,1.91235381365,1.83517745336,4738.36362386
110,1.90360866785,1.81792823474,4724.81563401
115,1.89968601465,1.80627029339,4766.171628
120,1.89575762749,1.79412227074,4684.77960396
125,1.89072955847,1.78142069181,4634.23560619
130,1.89076400995,1.77099516789,4643.34762096
135,1.8889133215,1.76031745672,4639.28796411
140,1.89094098806,1.7520889322,4795.23590016
145,1.89520018101,1.74061793486,4790.82395411
